Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Ratio,0.006748808470290327,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.09259982638888889,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,12255.851132638842,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,682720.0,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,572135.7644923821,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.017951504471289608,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.8380240281409392,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.020971983178661648,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.18519965277777778,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,10173.129167855328,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,341360.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,265612.60825635743,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.029801761096365502,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.7781011490987738,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.03688780015554993,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.09259982638888889,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,2818.999407271174,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,918496.0,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,941710.6079877638,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.0030691471789438102,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,1.025274588008836,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.0029845537770338735,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.24915798611111112,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,1166.8480009421514,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,886720.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,455415.03251973883,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.0013159148332530578,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.5135950835886626,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.0025556160914916083,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.24053819444444444,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,8700.528509101932,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,411712.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,336007.06280520535,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.02113255991834567,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.8161216160937873,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.025240315932493398,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.11168402777777778,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,9886.740453478487,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,823424.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,635671.8608247796,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.01200686457217483,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.7719860737903919,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.015315016226105491,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.22336805555555556,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,1186.2119443765241,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,411712.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,299664.79801967763,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.0028811692260039155,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.7278505314872474,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.003942855117947762,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.11168402777777778,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,775.8273242761196,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,342656.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,267999.1321959572,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.002264158001833091,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.78212298105376,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.0028865312663835245,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,0.09295138888888889,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,2444.0269154299317,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,3171244.5722504226,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0006629847318332063,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,0.8602551465523065,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0007700903346573764,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,351.1215870480583,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,1041664.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,491101.09912184457,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0003370775864847574,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,0.47145826209012176,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0007144572193438964,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.28256944444444443,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,223.309043332395,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,338192.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,430746.11437020096,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0006603025598843112,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,1.273673281361478,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0005181551896736779,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.0917404513888889,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,512.8528134831469,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,676384.0,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,753763.1886534629,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0007582272991128513,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,1.1144012700676877,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0006799272219832547,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.1834809027777778,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,1206.027711680643,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,1144048.0,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,1114075.3743991393,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0010541757965405673,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,0.9738012516949808,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.001081366289618094,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.3103428819444444,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,289.54377015074823,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,338192.0,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,323017.07428333565,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0008561520383413807,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,0.9551292587741155,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0008955701924507077,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.0917404513888889,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,62.563648232296245,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,269792.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,361014.292627165,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.0002318958613757867,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,1.3381208213259288,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.0001732696159971501,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.0731857638888889,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,90.48960956877278,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,539584.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,576846.3997672896,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.00016770254412431203,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,1.0690576439762662,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.00015684490147008863,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.1463715277777778,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,27.925961336476057,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,269792.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,215832.10714018953,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,0.00010350922687283558,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,0.7999944666268441,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,0.00012937068958634675,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.0731857638888889,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,5.479093785615811,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Incidence,92976.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Source Stockpile,101074.62070224853,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Rate,5.8930194734294994e-05,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Mean Source Stockpile,1.0871044215953423,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Resource Transfer Ratio,5.420546474203998e-05,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Relationship Frequency,0.025221354166666668,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1008
Total Resource Shared,2.511402658014882,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1009
Relationship Incidence,3686272.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1009
Total Source Stockpile,3439409.6392363016,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1009
Resource Transfer Rate,6.81285227464192e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1009
